Paper,ID,PaperID,DecompID,Source,Experiment_Type,Latitude,Longitude,MAT,MAP,Duration_years,Treatment,N_addition_kgN_ha_yr,N_Form,N_Form_Cat2,Ecosystem,Substrate_Cat,FinalMass,Years,Harvests,single.k,double.ks,double.k,double.A,asymp.k,asymp.A,weibull.alpha,weibull.beta,weibull.mrt,weibull.half.life,weibull.quarter,weibull.tenth,weibull.AIC,Single_AICc,Asym_AICc,Double_AICc,Best_Model_3,Best_Model_4,Single_3,Double_3,Asymp_3,Single_4,Double_4,Asymp_4,Weibull_4,Single,Double,Asymp,Weibull
Song_etal_2011,3353,23,404,Zhang,Field,47.58333333,133.5166667,2.5,558,0.410958904,N,240,NH4NO3,inorganic,wetland,graminoid,0.7,0.410958904,5,1.163185438,0.056312525,11.53331988,0.709277116,10.77976214,0.693554367,0.350006601,6.514039975,32.75790545,2.285991437,0.185317376,0.010508826,-29.0219349,-13.57885671,-32.4071279,-22.50257851,Asymp,Asymp,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,Asymp,NA
Song_etal_2014,3359,24,405,Zhang,Field,30.26666667,119.7333333,15.6,1420,2.666666667,C,0,Reference,Reference,subtropical forest,conifer,0.28,2.666666667,7,0.460918332,0.460910417,0.46093363,0.688602776,0.460918332,0,1.044233717,2.139547744,2.10279865,1.506225768,0.648866306,0.24797004,-42.82731792,-44.28216204,-40.5488287,-34.9488287,Single,Single,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Single,NA,NA,Weibull
Song_etal_2014,3367,24,406,Zhang,Field,30.26666667,119.7333333,15.6,1420,2.666666667,N,30,NH4NO3,inorganic,subtropical forest,conifer,0.29,2.666666667,7,0.483534621,0.443309475,42.11397079,0.947358881,0.594875105,0.11717591,0.897301786,2.140903956,2.256338313,1.422999543,0.534049278,0.174348555,-35.25921136,-34.65935517,-33.13089605,-30.17790226,Single,Weibull,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Single,NA,Asymp,Weibull
Song_etal_2014,3375,24,407,Zhang,Field,30.26666667,119.7333333,15.6,1420,2.666666667,N,60,NH4NO3,inorganic,subtropical forest,conifer,0.32,2.666666667,7,0.4721419,0.417566533,54.11946499,0.928696741,0.66177914,0.180045365,0.852025727,2.2404604,2.433910013,1.457197231,0.519131729,0.159690922,-36.25325738,-32.25658783,-33.90452764,-30.94761557,Asymp,Weibull,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,Single,Double,Asymp,Weibull
Song_etal_2014,3383,24,408,Zhang,Field,30.26666667,119.7333333,15.6,1420,2.666666667,C,0,Reference,Reference,subtropical forest,broadleaf deciduous,0.16,2.666666667,7,0.653886111,0.653873605,0.653894626,0.395713822,0.653886778,0,1.058776029,1.521812166,1.488006355,1.076521724,0.469149572,0.181674177,-25.52378223,-28.37324376,-24.63991042,-19.03991042,Single,Single,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Single,NA,NA,Weibull
Song_etal_2014,3391,24,409,Zhang,Field,30.26666667,119.7333333,15.6,1420,2.666666667,N,30,NH4NO3,inorganic,subtropical forest,broadleaf deciduous,0.23,2.666666667,9,0.562156627,0.491828464,51.55078831,0.913067873,0.635120236,0.067645894,0.873974717,1.828206581,1.955824132,1.201982379,0.439455041,0.13924365,-27.47675726,-28.18778266,-24.85847149,-24.5897576,Single,Single,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Single,NA,NA,Weibull
Song_etal_2014,3399,24,410,Zhang,Field,30.26666667,119.7333333,15.6,1420,2.666666667,N,60,NH4NO3,inorganic,subtropical forest,broadleaf deciduous,0.24,2.666666667,9,0.566459048,0.402158327,54.70584599,0.807390712,1.035954733,0.256865312,0.661685133,1.951177327,2.614538656,1.121340223,0.29686263,0.065054424,-26.69014124,-19.04544477,-20.06226882,-24.71673179,Double,Weibull,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,Double,NA,Weibull
Song_etal_2014a,3407,25,411,Zhang,Field,30.26666667,119.7333333,15.6,1420,1.666666667,C,0,Reference,Reference,subtropical forest,graminoid,0.29,1.666666667,5,0.908672274,0.56922335,6.072994489,0.732191314,1.818883528,0.267162834,0.64560636,1.188444626,1.636103066,0.673640982,0.172532916,0.036406086,-33.32411283,-10.97104298,-16.20578395,-7.780619209,Asymp,Weibull,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,Asymp,Weibull
Song_etal_2014a,3412,25,412,Zhang,Field,30.26666667,119.7333333,15.6,1420,1.666666667,N,60,urea,urea,subtropical forest,graminoid,0.2,1.666666667,5,1.001778034,0.825351624,57.01891075,0.865865897,1.286596467,0.116422728,0.821427343,1.012782533,1.12659785,0.648243564,0.222228812,0.065423079,-17.21825919,-15.47379056,-10.48025445,3.950573953,Single,Weibull,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Single,NA,NA,Weibull
Song_etal_2015,3417,26,413,Zhang,Field,30.26666667,119.7333333,15.6,1420,2,C,0,Reference,Reference,subtropical forest,graminoid,0.45,2,5,0.442094921,0.258545585,1.714017199,0.7461298,0.870565293,0.342437402,0.786734249,2.640928971,3.028881712,1.657423861,0.541992271,0.15118365,-29.99902897,-22.19962432,-28.91066715,-20.22680016,Asymp,Weibull,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA,Asymp,Weibull
Song_etal_2015,3423,26,414,Zhang,Field,30.26666667,119.7333333,15.6,1420,2,N,30,urea,urea,subtropical forest,graminoid,0.36,2,5,0.555645362,0.446066376,56.88475841,0.887450946,0.955974428,0.269083983,0.765394872,2.029312087,2.376923896,1.257143617,0.398483381,0.107266149,-30.29959869,-20.29475378,-21.61555674,-25.49565975,Double,Weibull,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,Double,NA,Weibull
Song_etal_2015,3429,26,415,Zhang,Field,30.26666667,119.7333333,15.6,1420,2,N,60,urea,urea,subtropical forest,graminoid,0.44,2,5,0.454293943,0.304479339,2.340797872,0.810542021,0.892490732,0.338364304,0.776669858,2.578041909,2.985568812,1.608218511,0.518339178,0.142213391,-29.47660365,-21.52021122,-26.47661275,-18.6569722,Asymp,Weibull,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA,Asymp,Weibull
Song_etal_2015,3435,26,416,Zhang,Field,30.26666667,119.7333333,15.6,1420,2,N,90,urea,urea,subtropical forest,graminoid,0.52,2,5,0.363691525,1.00E-05,0.660260385,0.333640329,0.660255956,0.333629865,0.884741547,3.023731688,3.212015968,1.998170185,0.739548534,0.237630337,-18.63163351,-20.64523836,-17.717382,-7.717374019,Single,Single,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Single,NA,Asymp,Weibull
Song_etal_2015,3441,26,417,Zhang,Field,30.26666667,119.7333333,15.6,1420,2,C,0,Reference,Reference,subtropical forest,graminoid,0.43,2,5,0.46235167,0.264975606,1.764907861,0.733286166,0.911534225,0.337444262,0.782126542,2.511337347,2.89292591,1.571773579,0.510610377,0.141362669,-24.9493636,-20.57867765,-23.65332989,-14.46360167,Asymp,Weibull,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA,Asymp,Weibull
Song_etal_2015,3447,26,418,Zhang,Field,30.26666667,119.7333333,15.6,1420,2,N,30,urea,urea,subtropical forest,graminoid,0.37,2,5,0.626507225,1.00E-05,1.13974014,0.275446272,1.139729799,0.275438613,0.784561389,1.743290928,2.003503618,1.092663404,0.356206193,0.099009651,-19.47510794,-17.57153814,-22.50318067,-12.50312168,Asymp,Asymp,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,\NA,NA,Asymp,Weibull
Song_etal_2015,3453,26,419,Zhang,Field,30.26666667,119.7333333,15.6,1420,2,N,60,urea,urea,subtropical forest,graminoid,0.48,2,9,0.449796056,1.00E-05,1.165594026,0.419344396,1.165573703,0.41933279,0.69065185,2.865874399,3.675165449,1.685726611,0.471859748,0.110200897,-22.5754182,-16.69855017,-24.7732877,-14.7732665,Asymp,Asymp,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA,Asymp,Weibull
Song_etal_2015,3459,26,420,Zhang,Field,30.26666667,119.7333333,15.6,1420,2,N,90,urea,urea,subtropical forest,graminoid,0.56,2,9,0.358385089,1.00E-05,1.034798466,0.479604522,1.034779072,0.479591114,0.739326711,3.639031247,4.385051589,2.216609391,0.67471595,0.173411338,-15.99601164,-15.99280433,-16.6154384,-6.615401526,Asymp,Asymp,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Single,NA,Asymp,Weibull
Tu_etal_2014,3465,27,421,Zhang,Field,NA,NA,NA,NA,2,C,0,Reference,Reference,subtropical forest,graminoid,0.11,2,9,1.66894874,1.00E-05,2.229100723,0.117318655,2.229094355,0.117316446,0.781400349,0.593527734,0.68419052,0.37131014,0.120498783,0.033320339,-21.76612667,-22.58407803,-23.35963724,-19.07392277,Asymp,Asymp,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Single,NA,Asymp,Weibull
Tu_etal_2014,3475,27,422,Zhang,Field,NA,NA,NA,NA,2,N,30,NH4NO3,inorganic,subtropical forest,graminoid,0.17,2,9,1.3458299,0.201663738,2.559435223,0.289550076,2.246829261,0.200990875,0.672258179,0.769568576,1.014121918,0.446140264,0.120605543,0.027068082,-21.61299113,-19.09260556,-23.37333528,-19.22813257,Asymp,Asymp,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA,Asymp,Weibull
Tu_etal_2014,3485,27,423,Zhang,Field,NA,NA,NA,NA,2,N,60,NH4NO3,inorganic,subtropical forest,graminoid,0.15,2,6,1.332721012,0.510277868,3.688902696,0.487750778,2.23939815,0.202014717,0.641209786,0.775920208,1.076497779,0.438102865,0.111163814,0.023207717,-21.48979363,-18.03887293,-20.67881441,-17.29753256,Asymp,Weibull,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Single,NA,Asymp,Weibull
Tu_etal_2014,3495,27,424,Zhang,Field,NA,NA,NA,NA,2,N,90,NH4NO3,inorganic,subtropical forest,graminoid,0.18,2,6,1.244395764,0.076031004,2.0432783,0.222002591,1.961453346,0.191031428,0.721557168,0.839411462,1.03318373,0.50509869,0.149309246,0.037111834,-18.58261193,-18.57744387,-19.9754433,-15.69787968,Asymp,Asymp,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Single,NA,Asymp,Weibull
Tu_etal_2014,3505,27,425,Zhang,Field,NA,NA,NA,NA,1,C,0,Reference,Reference,subtropical forest,broadleaf deciduous,0.34,1,6,1.103735975,0.03186011,1.103751652,1.00E-05,1.103735982,0,1.028098007,0.896794031,0.886706229,0.627868108,0.266927591,0.100480293,-21.15303369,-24.27756649,-20.07756649,-13.07755956,Single,Single,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Single,NA,NA,NA
Tu_etal_2014,3512,27,426,Zhang,Field,NA,NA,NA,NA,1,N,30,NH4NO3,inorganic,subtropical forest,broadleaf deciduous,0.47,1,6,0.928350036,1.00E-05,1.946787079,0.357554988,1.946774242,0.357549591,0.787394425,1.241955732,1.423513026,0.779745031,0.255222601,0.071268195,-18.75989603,-19.4125108,-19.56083233,-12.56082381,Asymp,Asymp,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Single,NA,Asymp,Weibull
Tu_etal_2014,3519,27,427,Zhang,Field,NA,NA,NA,NA,1,N,60,NH4NO3,inorganic,subtropical forest,broadleaf deciduous,0.49,1,6,0.78729906,0.625645069,21.47256727,0.906348533,1.634009378,0.374483023,0.749741628,1.58166266,1.883724708,0.970081014,0.300203422,0.078626446,-26.74674037,-23.71828508,-23.75206046,-19.51121494,Asymp,Weibull,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Single,NA,Asymp,Weibull
Tu_etal_2014,3526,27,428,Zhang,Field,NA,NA,NA,NA,1,N,90,NH4NO3,inorganic,subtropical forest,broadleaf deciduous,0.53,1,6,0.692718047,0.579426242,6.951963032,0.927886295,1.23171471,0.330352275,0.843465229,1.66335728,1.818477034,1.077136011,0.379734885,0.115421519,-25.28158617,-26.22090938,-24.08701664,-17.2762693,Single,Single,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Single,NA,Asymp,Weibull
Tu_etal_2014,3533,27,429,Zhang,Field,NA,NA,NA,NA,1.833333333,C,0,Reference,Reference,subtropical forest,broadleaf evergreen,0.11,1.833333333,12,1.373710105,1.373709272,1.373711219,0.770933226,1.373710108,0,1.268890046,0.729064707,0.676773656,0.546162851,0.273111806,0.123750781,-26.83596985,-26.98194934,-24.1455857,-20.67891904,Single,Single,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Single,NA,Asymp,Weibull
Tu_etal_2014,3546,27,430,Zhang,Field,NA,NA,NA,NA,1.833333333,N,30,NH4NO3,inorganic,subtropical forest,broadleaf evergreen,0.28,1.833333333,12,0.97116719,1.00E-05,1.380164592,0.160633491,1.380162814,0.160630631,0.907164779,1.043003392,1.092728036,0.696340998,0.264135062,0.087286845,-31.05803748,-33.81693231,-35.44020585,-31.97351524,Asymp,Asymp,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,Single,NA,Asymp,NA
Tu_etal_2011,3625,28,436,Zhang,Field,29.95,103.6333333,16.15,1489.9,2,C,0,Reference,Reference,subtropical forest,graminoid,0.12,2,9,1.180562982,1.00E-05,1.339197282,0.060283018,1.339196161,0.060281741,0.997454822,0.847228293,0.848144562,0.586704948,0.135913565,0.024463581,-25.63767186,-29.13699815,-26.8525207,-22.56680121,Single,Single,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,Single,NA,Asymp,NA
Tu_etal_2011,3645,28,438,Zhang,Field,29.95,103.6333333,16.15,1489.9,2,N,150,NH4NO3,inorganic,subtropical forest,graminoid,0.2,2,9,1.196510665,1.00E-05,1.794342791,0.165851988,1.794336624,0.165848767,0.806465399,0.853650115,0.961681734,0.54188465,0.182113962,0.05241085,-21.46551999,-22.36787401,-26.34266399,-22.05692083,Asymp,Asymp,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,Asymp,NA
Tu_etal_2011,3655,28,439,Zhang,Field,29.95,103.6333333,16.15,1489.9,2,N,300,NH4NO3,inorganic,subtropical forest,graminoid,0.2,2,9,1.11082219,1.00E-05,1.583004771,0.15417413,1.582998802,0.154170815,0.864780702,0.917571804,0.987796503,0.600587913,0.217243652,0.067998822,-15.96753236,-18.71545271,-18.33549549,-14.04976695,Single,Single,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Single,NA,Asymp,Weibull
Tu_etal_2014b,3665,29,440,Zhang,Field,29.95,103.6333333,16.15,1489.9,2,C,0,Reference,Reference,subtropical forest,graminoid,0.31,2,9,0.798204676,1.00E-05,1.484847278,0.249728829,1.484839965,0.249726812,0.750449178,1.312667141,1.562142817,0.805469178,0.249538082,0.065439267,-19.09102522,-19.02715815,-22.95540823,-18.15537679,Asymp,Asymp,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,Asymp,NA
Tu_etal_2014b,3674,29,441,Zhang,Field,29.95,103.6333333,16.15,1489.9,2,N,50,NH4NO3,inorganic,subtropical forest,graminoid,0.4,2,9,0.624667715,1.00E-05,1.266255785,0.306016542,1.266246196,0.306009312,0.773972608,1.748653728,2.030483205,1.08904213,0.349623009,0.095492456,-18.59991274,-19.50676893,-21.95159492,-17.15155705,Asymp,Asymp,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,Single,NA,Asymp,NA
Tu_etal_2014b,3683,29,442,Zhang,Field,29.95,103.6333333,16.15,1489.9,2,N,150,NH4NO3,inorganic,subtropical forest,graminoid,0.44,2,9,0.635868895,1.00E-05,1.668488116,0.363151334,1.668471631,0.363143901,0.633585648,1.865833612,2.624646814,1.046272427,0.261134907,0.053499197,-17.30982295,-15.46047321,-22.0865657,-17.2864937,Asymp,Asymp,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,Asymp,NA
Tu_etal_2014b,3692,29,443,Zhang,Field,29.95,103.6333333,16.15,1489.9,2,N,300,NH4NO3,inorganic,subtropical forest,graminoid,0.46,2,9,0.561266118,1.00E-05,1.400679778,0.374016243,1.400663948,0.374007518,0.695872772,2.107128769,2.682430049,1.244371949,0.351661479,0.083030166,-18.94778385,-18.24717969,-23.5106616,-18.71058653,Asymp,Asymp,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,Asymp,NA
Vestgarden_2001,3707,30,447,Knorr,Lab,58.8,8.566666667,6.2,763,0.397260274,C,0,Reference,Reference,boreal,conifer,0.9,0.397260274,5,0.363718292,1.00E-05,12.97350992,0.894979122,12.97294361,0.894975853,0.254341206,1959.348267,42451.22999,463.7467953,14.61183892,0.281545518,-40.19775765,-23.75717663,-42.84222423,-32.84201386,Asymp,Asymp,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,NA,Asymp,Weibull
Vestgarden_2001,3713,30,448,Knorr,Lab,58.8,8.566666667,6.2,763,0.397260274,N,30,NH4NO3,inorganic,boreal,conifer,0.77,0.397260274,5,0.731100702,0.468368265,15.02491861,0.925672001,4.05492836,0.717219981,0.663381302,2.988150763,3.993126994,1.719721973,0.456827395,0.100498395,-44.55255637,-27.91997129,-37.27791528,-31.33348087,Asymp,Weibull,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,Asymp,Weibull
Vestgarden_2001,3719,30,449,Knorr,Lab,58.8,8.566666667,6.2,763,0.397260274,N,90,NH4NO3,inorganic,boreal,conifer,0.77,0.397260274,5,0.759601316,0.382665722,13.93810164,0.894186178,5.48013299,0.745399913,0.571345008,4.082940473,6.568212405,2.14969509,0.461245301,0.079507703,-50.02812876,-24.41129368,-38.38435852,-38.96755239,Double,Weibull,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,Double,Asymp,Weibull
